playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
1,27.0,0.0,9.522222222222224,0.6,0.3,0.8,33.3%,0.0,0.0,0%,0.1,0.2,60%,0.9,1.4,2.4,0.2,0.3,0.8,0.3,0.0,2.6,0.3,0.1,004512,"KRATZER, LEON",27,https://media-cdn.incrowdsports.com/793aeb4c-04f2-4521-b544-50802f53c32f.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
2,44.0,10.0,7.567045454545454,1.4,0.2,0.4,52.6%,0.3,0.9,33.3%,0.1,0.1,80%,0.1,0.5,0.7,0.4,0.1,0.3,0.0,0.0,1.3,0.2,0.5,008850,"RAIESTE, SANDER",25,https://media-cdn.incrowdsports.com/32b9b901-2c92-4fcd-98b5-a3317eb8a89d.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
3,36.0,2.0,7.023611111111111,1.7,0.3,0.8,37.9%,0.2,0.9,29%,0.4,0.5,72.2%,0.2,0.9,1.1,0.3,0.1,0.5,0.2,0.1,1.2,0.5,0.9,011649,"GONZALEZ, HUGO",18,https://media-cdn.incrowdsports.com/0ab7dbc1-b9a7-4360-b004-2f3c68012071.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
4,26.0,2.0,10.05448717948718,2.2,0.7,1.8,40.4%,0.1,0.7,11.8%,0.5,0.7,72.2%,0.2,0.6,0.7,1.3,0.3,0.7,0.0,0.3,1.5,0.9,1.0,011386,"YAACOV, NOAM",19,https://media-cdn.incrowdsports.com/39341c78-b2bf-4b2b-a2c7-a68fb5056d26.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
5,27.0,0.0,7.27716049382716,2.7,0.8,1.4,56.8%,0.3,1.1,24.1%,0.4,0.7,57.9%,0.1,0.6,0.8,0.6,0.2,0.8,0.1,0.3,1.1,0.7,1.1,012123,"KHARCHENKOV, IVAN",18,https://media-cdn.incrowdsports.com/3eb9cca0-1820-4e97-9745-16e629bb9a89.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
6,32.0,17.0,11.149479166666667,2.2,0.3,0.8,37.5%,0.4,1.3,33.3%,0.3,0.4,91.7%,0.5,0.8,1.2,0.3,0.3,0.3,0.0,0.0,2.0,0.7,1.1,LUO,"LAZIC, BRANKO",35,https://media-cdn.incrowdsports.com/6dcc04d5-821e-4113-a665-029a43d76425.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
7,55.0,7.0,12.773333333333333,2.9,0.2,0.6,35.3%,0.7,2.3,31.5%,0.2,0.3,92.9%,0.1,0.6,0.7,0.5,0.4,0.3,0.0,0.1,1.8,1.1,1.4,007025,"MATTISSECK, JONAS",24,https://media-cdn.incrowdsports.com/f233c467-32fb-41af-807b-07660af5fa2c.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
8,30.0,16.0,15.709444444444445,4.1,0.5,1.4,36.6%,0.8,2.9,27.9%,0.7,1.1,64.7%,0.3,1.0,1.3,0.7,0.3,0.7,0.0,0.2,1.5,0.8,1.6,012740,"ROBERTSON, KASSIUS",29,https://media-cdn.incrowdsports.com/5aa7f467-8fe2-45db-97e5-2fbff4d3a1b9.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png
9,62.0,10.0,6.670430107526881,1.9,0.6,0.9,62.1%,0.1,0.7,22%,0.3,0.4,80.8%,0.3,0.5,0.8,0.3,0.4,0.2,0.0,0.1,0.9,0.4,1.7,011209,"KALAITZAKIS, PANAGIOTIS",25,https://media-cdn.incrowdsports.com/59c8e70a-6d80-4d8c-9382-162194e226d0.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
10,54.0,17.0,11.787654320987654,2.4,0.3,0.6,58.1%,0.6,1.5,37%,0.1,0.1,100%,0.5,1.4,1.9,0.3,0.3,0.2,0.2,0.0,2.0,0.3,1.9,001518,"RICCI, GIAMPAOLO",33,https://media-cdn.incrowdsports.com/dc523b20-4e9c-4806-afa9-3993cbfb9d2f.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
11,44.0,6.0,11.444318181818183,2.6,0.7,1.5,42.6%,0.3,1.5,21.9%,0.3,0.6,53.8%,0.3,0.6,0.9,1.6,0.5,0.6,0.0,0.1,1.7,1.1,2.0,004058,"JARAMAZ, OGNJEN",29,https://media-cdn.incrowdsports.com/f0031d55-9883-419a-ae1d-775c39ad4af8.png,PAR;BAS,PAR;BKN,Partizan Mozzart Bet Belgrade;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
12,35.0,13.0,9.13904761904762,1.8,0.6,1.1,56.8%,0.1,0.8,17.9%,0.1,0.2,83.3%,0.3,0.7,1.1,1.2,0.3,0.3,0.0,0.0,1.1,0.2,2.0,009513,"HOLLATZ, JUSTUS",23,https://media-cdn.incrowdsports.com/d16b8105-3794-4737-87a7-2ac91acd282f.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png
13,39.0,8.0,12.18119658119658,3.7,0.9,2.2,40%,0.4,1.4,31.5%,0.6,0.7,85.7%,0.1,0.8,0.8,1.1,0.5,0.7,0.0,0.1,1.6,0.8,2.2,005670,"FLACCADORI, DIEGO",28,https://media-cdn.incrowdsports.com/b64d6382-45ba-48e2-a646-3fcfc0f8f056.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
14,25.0,11.0,13.275333333333332,3.2,0.7,1.5,47.4%,0.4,1.6,26.8%,0.4,0.4,90.9%,0.8,1.6,2.4,0.4,0.2,1.0,0.0,0.4,1.2,0.8,2.3,006643,"PUERTO, JOSEP",24,https://media-cdn.incrowdsports.com/5c0cc065-9d15-40de-ab9e-6237b25c2584.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png
15,59.0,31.0,10.018644067796611,2.9,0.7,1.3,56%,0.4,1.0,36.7%,0.4,0.4,100%,0.4,0.9,1.3,0.7,0.2,0.4,0.0,0.1,1.6,0.5,2.3,005145,"COHEN, JAKE",34,https://media-cdn.incrowdsports.com/e8d3f0dc-cce9-4329-9d5b-03c76519199d.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
16,27.0,1.0,6.738271604938272,2.3,0.9,1.3,73.5%,0.0,0.0,100%,0.4,0.5,71.4%,0.7,0.5,1.2,0.2,0.2,0.3,0.4,0.1,1.6,0.5,2.4,006721,"CARUSO, GUGLIELMO",25,https://media-cdn.incrowdsports.com/29cec6e2-585d-42db-99e3-da503d3ada8e.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
17,44.0,1.0,10.481439393939395,4.0,0.8,2.3,33.3%,0.6,1.6,37.5%,0.6,0.8,84.8%,0.1,0.5,0.6,1.3,0.2,0.8,0.0,0.1,1.0,0.9,2.5,003210,"LEKAVICIUS, LUKAS",30,https://media-cdn.incrowdsports.com/e03b2138-ce9d-477b-9745-555d0ff9adb0.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
18,33.0,4.0,13.120202020202019,3.8,1.2,2.3,53.2%,0.3,1.2,22%,0.5,0.9,60%,0.9,0.9,1.8,1.1,0.5,1.0,0.0,0.3,2.1,1.0,2.6,011631,"RAPIEQUE, ELIAS",20,https://media-cdn.incrowdsports.com/2adc2962-bb44-4461-8365-63e58f2861dc.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
19,26.0,2.0,10.33525641025641,1.9,0.4,1.0,42.3%,0.3,1.3,20.6%,0.3,0.4,70%,0.1,0.9,1.0,2.5,0.5,0.9,0.1,0.2,1.1,0.6,2.6,012765,"CHIOZZA, CHRIS",28,https://media-cdn.incrowdsports.com/984c647c-f1de-42fd-aca1-a6e337ef5f55.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
20,29.0,4.0,14.378160919540228,3.2,0.9,2.1,44.3%,0.2,1.2,16.7%,0.8,1.0,75.9%,0.7,1.7,2.3,0.9,0.3,0.8,0.0,0.3,1.9,1.3,2.7,012622,"MITCHELL, MATTHEW",25,https://media-cdn.incrowdsports.com/d7d10ebf-d311-4e29-8570-0d5ffaa48a1c.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
21,27.0,11.0,14.427777777777779,5.4,0.6,1.2,50%,1.3,3.0,42.7%,0.4,0.4,90.9%,0.3,0.9,1.2,0.3,0.1,0.6,0.0,0.2,1.7,0.5,2.7,010316,"AJINCA, MELVIN",20,https://media-cdn.incrowdsports.com/62fd0b36-381b-4f98-8048-201184353375.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
22,30.0,2.0,10.944444444444445,3.7,1.1,2.2,49.3%,0.4,1.5,26.7%,0.3,0.4,61.5%,0.9,1.4,2.3,0.3,0.2,0.5,0.4,0.1,1.6,0.5,2.8,008966,"TOBEY, MIKE",29,https://media-cdn.incrowdsports.com/d7471c9c-c1f2-4ca9-88a6-3c3ddccc597a.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
23,45.0,8.0,9.908518518518518,2.8,0.6,1.0,62.8%,0.4,1.2,31.5%,0.5,0.8,67.6%,0.9,1.0,1.9,0.7,0.3,0.4,0.2,0.0,1.7,0.5,2.9,004790,"CORNELIE, PETR",29,https://media-cdn.incrowdsports.com/1330e8d5-1022-47e2-8b03-86a512d8f561.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
24,23.0,8.0,9.835507246376812,3.4,0.7,1.6,44.4%,0.3,1.2,29.6%,1.0,1.2,85.2%,0.3,0.7,1.0,0.3,0.4,0.8,0.0,0.2,1.1,1.6,2.9,012591,"TUCKER, RAYJON",27,https://media-cdn.incrowdsports.com/8dcf5706-93ef-4be4-a5c2-6c1d8c6bbbe3.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
25,35.0,4.0,11.487142857142857,3.6,0.6,1.0,61.8%,0.7,1.9,38.5%,0.3,0.5,58.8%,0.4,1.2,1.5,0.4,0.3,0.2,0.2,0.0,1.7,0.5,2.9,011980,"SESTINA, NATHAN",26,https://media-cdn.incrowdsports.com/69669779-e9ea-4f12-81ab-42009fa4aa81.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
26,48.0,12.0,10.120138888888889,2.6,1.1,1.9,57.6%,0.0,0.0,0%,0.4,0.7,55.9%,1.1,1.1,2.2,0.4,0.4,0.5,0.5,0.1,2.2,0.9,2.9,011941,"GILLESPIE, FREDDIE",27,https://media-cdn.incrowdsports.com/8ea99782-0bb1-42b5-b330-d9b629c19654.png,MUN;RED;MIL,BAY;CZV;EA7,FC Bayern Munich;Crvena Zvezda Meridianbet Belgrade;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
27,61.0,37.0,13.599726775956285,4.4,0.8,1.5,51.6%,0.8,2.3,36.4%,0.3,0.3,90%,0.6,1.0,1.6,0.2,0.3,0.4,0.0,0.1,1.2,0.3,2.9,004197,"OUATTARA, YAKUBA",32,https://media-cdn.incrowdsports.com/3b0339f7-a2f5-4094-bb9c-2095f50d8194.png,MCO;PRS,ASM;PBB,AS Monaco;Paris Basketball,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
28,62.0,47.0,18.081182795698926,3.9,0.7,1.7,41.9%,0.7,1.8,38.4%,0.4,0.5,75.8%,0.3,1.3,1.6,1.0,0.6,0.6,0.0,0.1,2.2,0.9,3.0,003526,"LIGHTY, DAVID",36,https://media-cdn.incrowdsports.com/a326204a-16c3-4f08-b1b4-4369f192a50f.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
29,29.0,11.0,14.870689655172415,4.9,1.2,2.5,49.3%,0.6,2.2,26.6%,0.6,0.9,66.7%,0.6,1.7,2.3,0.5,0.2,0.7,0.4,0.1,2.4,1.1,3.1,012738,"REUVERS, NATHAN",25,https://media-cdn.incrowdsports.com/d830be60-d495-4a84-9a40-70ca084e6014.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png
30,26.0,14.0,13.925641025641026,2.4,0.8,1.5,50%,0.2,0.8,23.8%,0.3,0.3,88.9%,0.9,1.3,2.2,0.7,0.4,0.7,0.0,0.1,1.6,1.0,3.1,004172,"PONITKA, MATEUSZ",30,https://media-cdn.incrowdsports.com/ff57c5a3-cbb1-4453-947e-8e843f9faea1.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
31,24.0,9.0,7.6125,2.8,0.9,1.5,62.9%,0.0,0.4,11.1%,0.9,1.2,70%,0.6,0.8,1.3,0.3,0.2,0.3,0.4,0.1,1.5,1.2,3.1,007553,"BALCEROWSKI, ALEKSANDER",23,https://media-cdn.incrowdsports.com/298ad210-3711-48dd-9826-c7e7a7af8a37.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
32,28.0,0.0,10.33095238095238,3.7,1.5,2.1,68.3%,0.0,0.0,0%,0.8,1.4,57.9%,1.0,1.3,2.3,0.4,0.1,1.1,0.1,0.1,2.4,1.3,3.2,008991,"BLACK, TARIK",33,https://media-cdn.incrowdsports.com/31431122-8f94-41c1-ae56-2c34657c17c3.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
33,29.0,8.0,11.239655172413793,2.0,0.3,0.7,42.9%,0.3,0.8,39.1%,0.4,0.6,76.5%,0.7,1.4,2.0,0.5,0.9,0.1,0.3,0.0,1.8,0.5,3.2,012515,"TARPEY, TERRY",30,https://media-cdn.incrowdsports.com/7e0e48b2-b483-4780-9bd7-197a630f9235.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
34,33.0,8.0,11.39090909090909,2.6,0.5,1.2,40%,0.2,0.6,40%,0.9,1.2,75%,1.2,1.8,3.1,0.2,0.2,0.2,0.1,0.2,2.4,1.3,3.3,013381,"RAYMAN, WILLIAM",27,https://media-cdn.incrowdsports.com/b1c74b18-0d82-42f9-b070-777f3705eae9.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
35,30.0,14.0,12.055,2.4,0.3,0.4,72.7%,0.6,1.6,37.5%,0.1,0.1,75%,0.4,1.6,2.1,0.5,0.2,0.2,0.0,0.0,0.9,0.2,3.3,003198,"DIEZ, DANIEL",30,https://media-cdn.incrowdsports.com/dd893939-b4ad-4ada-8173-0a55122c7248.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
36,43.0,7.0,15.643798449612403,3.7,1.0,2.2,46.3%,0.3,1.4,25.4%,0.6,0.7,81.2%,0.5,1.8,2.3,0.6,0.1,0.5,0.0,0.2,1.6,1.2,3.3,KIR,"KAHUDI, CHARLES",38,https://media-cdn.incrowdsports.com/09c42084-be1d-4b65-b880-9544effea93a.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
37,35.0,3.0,7.200952380952381,2.6,1.0,1.5,64.8%,0.0,0.0,0%,0.6,1.5,38.5%,0.7,0.9,1.6,0.2,0.3,0.4,0.7,0.1,1.5,1.5,3.3,011221,"ANTETOKOUNMPO, KOSTAS",27,https://media-cdn.incrowdsports.com/0bb5b2a2-1e74-4a09-9614-df6c89917382.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
38,55.0,19.0,12.24181818181818,4.1,1.0,1.7,62%,0.6,1.7,35.1%,0.2,0.3,72.2%,0.3,1.1,1.3,0.5,0.5,0.5,0.0,0.1,1.3,0.6,3.4,004007,"DOBRIC, OGNJEN",30,https://media-cdn.incrowdsports.com/a22ad126-7b94-446e-87f2-6ec6b8709388.png,VIR;RED,VIR;CZV,Virtus Bologna;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
39,35.0,3.0,13.516190476190475,3.1,0.5,0.8,57.1%,0.6,1.4,45.8%,0.3,0.5,62.5%,0.8,1.3,2.1,0.4,0.4,0.5,0.3,0.1,1.5,0.6,3.4,005793,"SY, BANDJA",34,https://media-cdn.incrowdsports.com/a07f3230-7935-48ea-89d0-e323d7374266.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
40,53.0,14.0,15.26194968553459,4.6,1.2,2.0,57%,0.5,1.8,30.2%,0.7,0.8,85.4%,0.3,1.0,1.3,0.8,0.3,0.8,0.0,0.1,1.6,1.2,3.5,000229,"JACKSON, EDWIN",35,https://media-cdn.incrowdsports.com/5985ad3d-5864-4d4b-82a1-c95c14ed8b85.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
41,42.0,10.0,13.055952380952382,3.9,0.9,1.6,53.6%,0.5,1.4,37.9%,0.6,0.9,66.7%,0.4,1.0,1.4,0.5,0.3,0.5,0.1,0.1,1.1,0.9,3.5,005161,"PAPAPETROU, IOANNIS",30,https://media-cdn.incrowdsports.com/34435fbb-b543-4cdd-84f6-62cf44448c88.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
42,34.0,2.0,12.336764705882352,3.3,1.3,2.3,55.8%,0.0,0.0,0%,0.8,1.2,67.5%,1.0,1.2,2.3,0.8,0.4,0.9,0.4,0.3,2.1,1.0,3.5,002812,"HINES, KYLE",37,https://media-cdn.incrowdsports.com/24f75c32-e4db-499d-b2e6-d46f52986033.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
43,31.0,2.0,12.856451612903227,4.4,0.8,1.4,58.1%,0.8,2.5,31.6%,0.4,0.4,84.6%,0.6,1.1,1.7,0.4,0.4,0.2,0.1,0.1,1.1,0.4,3.5,003527,"ABASS, AWUDU",30,https://media-cdn.incrowdsports.com/48981256-0717-4569-80e4-d00a533de995.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
44,36.0,0.0,10.934722222222222,2.8,1.0,1.6,64.9%,0.1,0.3,40%,0.4,0.6,72.7%,1.1,1.7,2.7,0.4,0.2,0.5,0.0,0.0,1.9,0.9,3.7,013373,"CAVALIERE, LEOPOLD",28,https://media-cdn.incrowdsports.com/f24384c7-9fbd-4d01-a2e8-40f94f2cd1ec.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
45,54.0,0.0,11.194444444444445,4.4,0.5,1.3,35.2%,0.8,2.4,34.1%,0.9,1.1,80.6%,0.2,0.9,1.1,1.4,0.5,0.8,0.1,0.1,1.4,1.4,3.7,010392,"LARENTZAKIS, GIANNOULIS",31,https://media-cdn.incrowdsports.com/f051ba29-7b39-4681-b3c7-3de17ce25734.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
46,65.0,25.0,17.818461538461538,4.9,1.2,2.0,58.6%,0.7,2.6,27.1%,0.4,0.7,56.2%,0.9,1.8,2.7,0.5,0.3,0.7,0.1,0.2,2.0,1.1,3.8,006251,"SCHNEIDER, TIM",27,https://media-cdn.incrowdsports.com/3c4d48d7-a0e1-4375-9246-2d9fc7bf969a.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
47,48.0,32.0,12.629166666666668,3.2,0.7,1.3,55.6%,0.5,1.4,33.3%,0.3,0.5,66.7%,0.8,1.6,2.4,0.5,0.5,0.3,0.1,0.1,1.5,0.7,3.8,009213,"NDIAYE, ELI",20,https://media-cdn.incrowdsports.com/2ce6d0d0-375c-468c-8af4-40b1dfdcad00.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
48,56.0,15.0,15.357440476190476,4.5,0.8,1.5,52.3%,0.8,1.9,44.2%,0.4,0.6,75.8%,0.5,1.2,1.8,0.6,0.3,0.5,0.1,0.1,1.9,0.9,3.8,001557,"GIFFEY, NIELS",33,https://media-cdn.incrowdsports.com/17f631c2-05c2-452f-9a39-3cb9533a0537.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
49,27.0,9.0,14.096913580246914,3.9,1.3,2.0,65.5%,0.3,1.3,23.5%,0.4,0.7,50%,0.9,2.2,3.1,0.6,0.6,0.6,0.4,0.2,2.6,0.6,3.8,007630,"GARUBA, USMAN",22,https://media-cdn.incrowdsports.com/8e68d998-2bbb-462e-9892-57b2208ebbf8.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
50,22.0,4.0,11.150757575757575,2.7,1.0,1.8,52.5%,0.1,0.3,28.6%,0.5,0.9,55%,1.3,1.4,2.7,0.5,0.4,0.5,0.2,0.2,1.6,1.1,3.8,006589,"SIKMA, LUKE",34,https://media-cdn.incrowdsports.com/ae703049-980c-4ddc-8c4f-f920ee5e7710.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
51,23.0,5.0,11.970289855072464,5.3,0.7,1.4,51.5%,1.1,3.0,35.7%,0.5,0.8,63.2%,0.1,0.8,0.9,1.4,0.5,1.1,0.0,0.1,1.4,1.4,3.9,013378,"RATHAN-MAYES, XAVIER",30,https://media-cdn.incrowdsports.com/bf65131d-44d5-4015-95c5-7d78f133a5d0.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
52,23.0,13.0,15.357971014492755,3.9,1.0,1.7,63.2%,0.4,1.7,25.6%,0.5,0.8,57.9%,1.0,1.4,2.4,0.7,0.6,0.6,0.1,0.1,1.8,1.0,4.0,011836,"MIKE, ISIAHA",27,https://media-cdn.incrowdsports.com/a1725eef-4b71-489c-ad65-3ace75faaa53.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
53,60.0,37.0,20.295277777777777,5.3,1.2,2.7,42.9%,0.8,2.0,40.7%,0.6,0.7,87.5%,0.5,0.9,1.4,1.5,0.8,0.9,0.0,0.3,1.9,0.9,4.0,007513,"GIEDRAITIS, DOVYDAS",24,https://media-cdn.incrowdsports.com/8f1493eb-ebd5-4532-bc36-63e16ae94939.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
54,57.0,7.0,14.117543859649123,4.0,1.2,2.1,55.8%,0.4,1.6,25.6%,0.5,0.6,74.3%,0.9,1.7,2.5,0.5,0.4,0.4,0.1,0.1,1.4,0.8,4.2,007464,"PARRA, JOEL",24,https://media-cdn.incrowdsports.com/344d80d5-23c4-441d-8f4c-5a5ed14a9999.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
55,68.0,33.0,12.638725490196078,5.1,1.2,2.2,57%,0.6,1.7,35.6%,0.7,0.9,78.1%,0.8,1.4,2.2,0.6,0.3,0.6,0.4,0.1,2.4,1.1,4.3,002968,"SANLI, SERTAC",33,https://media-cdn.incrowdsports.com/253a34da-7f58-4354-a9a5-cc06507200c6.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
56,23.0,7.0,13.434782608695652,6.9,1.3,2.8,47.7%,1.0,2.4,39.3%,1.3,1.6,81.1%,0.1,1.0,1.1,1.8,0.8,2.0,0.1,0.3,2.2,1.3,4.3,012787,"SUMNER, EDMOND",28,https://media-cdn.incrowdsports.com/f65b5cf1-6f7a-40c9-9100-5780c575e3dd.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
