playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
146,96.0,63.0,24.154687499999998,10.9,2.7,5.2,52.4%,1.2,3.1,37.5%,1.9,2.2,88.4%,0.7,3.4,4.1,2.5,0.9,1.8,0.3,0.4,2.4,2.7,12.1,009846,"BRYANT, ELIJAH",29,https://media-cdn.incrowdsports.com/884c7881-bc0b-4b2c-b95f-3f1abf3a8fa7.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
147,88.0,24.0,19.98617424242424,10.4,3.3,5.6,59.3%,0.4,1.4,30.7%,2.4,3.5,69.8%,1.3,3.2,4.5,1.0,0.5,1.1,0.6,0.3,2.1,3.0,12.2,011194,"PETRUSEV, FILIP",24,https://media-cdn.incrowdsports.com/7f05aaaf-31e4-47a1-acd2-6347627a537d.png,OLY;RED,OLY;CZV,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
148,111.0,84.0,25.101801801801802,11.8,3.1,6.4,48.7%,1.4,3.9,34.6%,1.6,1.8,87.1%,0.4,2.2,2.6,4.7,1.0,2.3,0.1,0.3,1.7,2.3,12.2,009622,"BROWN, LORENZO",34,https://media-cdn.incrowdsports.com/6094f620-9518-4136-a1a1-06b77c6ee708.png,TEL;PAN,MTA;PAO,Maccabi Rapyd Tel Aviv;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
149,115.0,46.0,23.60913043478261,13.0,2.6,4.7,55.8%,2.0,5.3,38.7%,1.6,1.9,83.7%,0.4,3.8,4.3,1.2,0.8,1.3,0.1,0.2,1.8,1.8,12.2,003108,"HEZONJA, MARIO",29,https://media-cdn.incrowdsports.com/d61126dd-e3ac-46de-b012-42fd1ba92f1d.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
150,83.0,56.0,24.207831325301203,7.6,2.2,3.3,66.4%,0.6,1.5,40.2%,1.3,1.6,80.5%,1.4,4.0,5.4,1.4,0.5,0.8,0.2,0.3,1.2,1.9,12.3,007230,"SEDEKERSKIS, TADAS",26,https://media-cdn.incrowdsports.com/a033b3ef-7790-421f-82fa-6aa8192098d4.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
151,74.0,70.0,27.553603603603605,9.9,3.0,5.6,53.5%,0.9,3.0,29.9%,1.2,1.7,70.3%,0.6,3.2,3.8,6.0,0.8,2.4,0.0,0.5,2.2,2.3,12.6,009048,"MILLER-MCINTYRE, CODI",30,https://media-cdn.incrowdsports.com/13f89e15-0622-4088-980d-a71fed39f12f.png,BAS;RED,BKN;CZV,Baskonia Vitoria-Gasteiz;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
152,51.0,33.0,22.829738562091503,12.0,2.4,4.4,54.1%,1.5,3.2,46.6%,2.9,3.3,86.9%,1.1,3.0,4.2,0.5,0.7,1.2,0.2,0.4,1.8,2.6,12.6,011982,"OJELEYE, SEMI",29,https://media-cdn.incrowdsports.com/2578af9b-c461-4517-a65f-de6ca1388bf4.png,VIR;PAM,VIR;VBC,Virtus Bologna;Valencia Basket,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png;https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png
153,66.0,18.0,20.007575757575758,9.3,3.7,5.8,63.3%,0.0,0.0,0%,2.0,3.0,66.5%,2.3,2.8,5.1,1.0,0.9,1.2,0.5,0.3,2.6,3.0,12.7,011981,"JONES, TYRIQUE",27,https://media-cdn.incrowdsports.com/01ff430d-de44-400a-ab89-ce01b5bd6ef9.png,IST;PAR,EFS;PAR,Anadolu Efes Istanbul;Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
154,56.0,29.0,23.695238095238096,10.1,2.3,3.8,60.4%,1.2,2.7,44.1%,1.9,2.4,78.8%,1.0,3.4,4.4,1.2,0.8,1.0,0.2,0.2,1.5,2.2,12.7,010357,"YABUSELE, GUERSCHON",28,https://media-cdn.incrowdsports.com/7836b84b-e952-47c7-9683-4f8645eea386.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
155,108.0,90.0,26.41172839506173,10.9,2.7,5.0,54.1%,1.3,3.4,38.7%,1.6,2.0,79.3%,0.7,1.6,2.4,4.6,1.2,1.8,0.5,0.3,2.3,2.3,12.7,011078,"THOMPSON, DARIUS",29,https://media-cdn.incrowdsports.com/569effee-e3b6-442e-8f83-73e4321c7de8.png,BAS;IST,BKN;EFS,Baskonia Vitoria-Gasteiz;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
156,100.0,68.0,21.012166666666666,10.4,4.1,6.9,59.2%,0.1,0.2,39.1%,2.0,2.5,78.9%,1.4,2.6,4.0,1.5,1.0,1.1,0.4,0.2,2.4,2.7,12.8,000925,"VESELY, JAN",34,https://media-cdn.incrowdsports.com/4be34f64-45a0-4d95-8b9d-a9259354d99e.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
157,67.0,18.0,22.43681592039801,12.6,1.8,4.0,45.7%,2.0,5.7,34.7%,3.0,3.9,77.5%,0.5,1.7,2.2,3.9,0.8,2.1,0.2,0.3,1.7,4.3,13.2,007975,"FRANCISCO, SYLVAIN",27,https://media-cdn.incrowdsports.com/471953cb-7f06-42cc-8fec-0405eabb4029.png,MUN;ZAL,BAY;ZAL,FC Bayern Munich;Zalgiris Kaunas,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
158,57.0,28.0,21.448830409356724,10.4,3.0,5.6,53.8%,0.5,1.8,30.1%,2.8,3.5,78.9%,1.4,3.3,4.7,1.6,0.7,1.6,0.1,0.7,1.3,4.2,13.6,003958,"THIEMANN, JOHANNES",29,https://media-cdn.incrowdsports.com/8d67d189-5722-4ac9-918c-70c114ff40d9.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
159,61.0,57.0,24.472677595628415,13.0,3.4,6.6,51.2%,1.4,3.5,40.2%,2.0,2.4,85.4%,0.2,1.9,2.1,4.3,1.2,1.8,0.0,0.4,1.5,2.7,14.0,010568,"JONES, CHRIS",30,https://media-cdn.incrowdsports.com/7cbec5f6-7aa3-49d1-8db1-7dc304a70c37.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png
160,82.0,75.0,22.51849593495935,9.2,3.7,5.6,65.8%,0.0,0.0,0%,1.9,2.9,66.5%,2.6,3.9,6.5,0.6,0.5,0.9,0.7,0.2,1.9,2.3,14.0,011199,"NEBO, JOSH",27,https://media-cdn.incrowdsports.com/96ccc0f9-fd2d-4da8-af58-8d1bfe2fd839.png,TEL;MIL,MTA;EA7,Maccabi Rapyd Tel Aviv;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
161,67.0,64.0,27.960696517412934,13.0,2.6,4.8,54.8%,1.9,4.8,39.6%,2.1,2.6,78%,0.6,2.9,3.5,2.6,1.0,1.7,0.1,0.2,1.6,3.1,14.1,007831,"SHIELDS, SHAVON",30,https://media-cdn.incrowdsports.com/cc164c6b-d942-4733-a6ff-dc4544e1a6c2.png,MIL,EA7,EA7 Emporio Armani Milan,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
162,72.0,44.0,21.000462962962963,12.8,4.9,7.8,63.7%,0.1,0.2,23.5%,2.8,4.0,69.6%,2.4,2.4,4.8,1.3,0.4,2.0,0.3,0.4,3.1,4.2,14.1,011157,"MOTLEY, JOHNATHAN",28,https://media-cdn.incrowdsports.com/7018bc3a-7915-4c0a-aca8-63baa0264e46.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
163,82.0,27.0,22.02947154471545,12.5,2.1,4.2,51.2%,1.7,4.3,39.2%,3.1,3.4,91.7%,0.2,1.8,2.0,4.0,0.9,2.5,0.0,0.4,1.5,3.9,14.1,002100,"DE COLO, NANDO",37,https://media-cdn.incrowdsports.com/168b2cb2-e32f-47b6-8a0f-c49fd080db79.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
164,109.0,17.0,23.507798165137615,10.9,1.8,3.5,53.2%,1.4,3.7,37.2%,3.1,3.4,90.1%,0.4,2.0,2.4,5.3,0.6,2.0,0.1,0.3,1.6,3.2,14.3,001926,"SLOUKAS, KOSTAS",34,https://media-cdn.incrowdsports.com/ff4f77e9-8492-462b-9661-d6ca746d51c6.png,OLY;PAN,OLY;PAO,Olympiacos Piraeus;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
165,114.0,83.0,22.25687134502924,13.5,2.8,4.9,57.8%,1.5,3.8,38.5%,3.5,4.2,83.4%,0.6,2.3,2.9,2.3,0.4,1.5,0.2,0.3,1.4,3.4,14.4,006540,"MUSA, DZANAN",25,https://media-cdn.incrowdsports.com/33402fc3-96cf-4e53-ac32-2a46bc19b3d1.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
166,56.0,8.0,19.01547619047619,8.0,2.9,4.8,59.5%,0.0,0.0,0%,2.3,2.7,83%,2.6,3.1,5.7,0.8,0.4,0.8,0.6,0.2,0.8,3.0,14.4,003941,"MILUTINOV, NIKOLA",30,https://media-cdn.incrowdsports.com/bda87c73-25f0-44ae-a726-7161d6a42976.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
167,102.0,81.0,27.938235294117646,16.0,3.3,6.3,52%,2.0,4.9,39.8%,3.5,3.8,92.3%,0.3,2.0,2.3,2.7,1.1,1.7,0.1,0.4,2.4,3.9,15.3,009862,"PUNTER, KEVIN",31,https://media-cdn.incrowdsports.com/8f94477e-6387-41cd-b9b4-08d5dc2db4b8.png,PAR;BAR,PAR;BAR,Partizan Mozzart Bet Belgrade;FC Barcelona,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
168,75.0,66.0,29.25133333333333,18.2,4.2,8.2,51.6%,2.4,6.0,39.9%,2.5,2.8,89.6%,0.6,2.5,3.1,3.6,0.9,2.9,0.2,0.7,2.5,3.4,15.5,012774,"NUNN, KENDRICK",29,https://media-cdn.incrowdsports.com/78428dfc-c965-4e72-8eb6-5e362eeaa849.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
169,102.0,79.0,29.586601307189543,12.6,3.1,5.8,53%,1.1,2.6,41.4%,3.3,3.7,88.9%,1.0,3.7,4.7,1.3,0.7,1.2,0.2,0.4,2.1,4.3,15.6,008987,"LEDAY, ZACH",30,https://media-cdn.incrowdsports.com/9e33219b-4fb2-46c7-bc55-2a04b583348a.png,PAR;MIL,PAR;EA7,Partizan Mozzart Bet Belgrade;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
170,115.0,114.0,31.097826086956523,13.7,2.9,5.3,53.8%,1.8,4.6,39.5%,2.5,3.0,84.1%,1.4,3.3,4.8,1.6,1.1,1.1,0.3,0.3,2.2,3.6,15.8,008962,"HAYES-DAVIS, NIGEL",30,https://media-cdn.incrowdsports.com/37b00e59-560b-4b65-a269-9d2b0b8776bc.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
171,83.0,37.0,23.778915662650604,11.9,3.1,5.0,61.3%,0.8,2.6,31.3%,3.3,4.1,79.5%,1.9,3.8,5.7,1.6,0.9,1.7,0.4,0.4,1.7,3.9,15.8,012201,"MONEKE, CHIMA",29,https://media-cdn.incrowdsports.com/c99df4e9-3587-4db0-8114-3972beeeb9d9.png,MCO;BAS,ASM;BKN,AS Monaco;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
172,84.0,73.0,26.117063492063494,13.5,3.9,7.3,53.6%,0.7,2.3,32.1%,3.4,4.3,79.5%,1.3,3.2,4.5,3.1,0.9,2.5,0.3,0.5,2.4,4.8,15.8,001133,"SHENGELIA, TORNIKE",33,https://media-cdn.incrowdsports.com/892c9315-559b-418b-bdab-a8e0e0d66add.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
173,114.0,108.0,23.760964912280702,10.3,4.1,6.0,67.6%,0.0,0.0,0%,2.2,2.9,75%,2.5,4.2,6.7,1.4,0.8,2.0,1.6,0.2,2.9,3.1,16.1,005791,"TAVARES, WALTER",32,https://media-cdn.incrowdsports.com/b4070997-623b-4a6e-94bc-65fd4694b0c5.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
174,91.0,76.0,26.753113553113554,15.5,3.8,7.7,49.5%,1.5,4.3,34.1%,3.4,4.1,82.8%,0.5,2.5,3.0,4.6,0.9,2.5,0.2,0.3,2.3,4.4,16.1,009863,"BALDWIN IV, WADE",28,https://media-cdn.incrowdsports.com/2e29a079-eedd-4e4e-bb7a-b129c0c9575e.png,TEL;ULK,MTA;FBB,Maccabi Rapyd Tel Aviv;Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
175,83.0,59.0,30.028915662650604,14.8,3.3,6.6,50.2%,1.8,5.3,34.9%,2.7,3.3,81.5%,1.0,4.0,5.1,2.2,1.0,1.5,0.2,0.4,1.9,4.3,16.5,004888,"CLYBURN, WILL",34,https://media-cdn.incrowdsports.com/48bf0f02-5fb5-4baa-8065-f76661612dc0.png,IST;VIR,EFS;VIR,Anadolu Efes Istanbul;Virtus Bologna,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png;https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
176,80.0,52.0,29.105624999999996,14.0,2.2,4.2,52.6%,2.3,5.8,39.1%,2.8,3.2,87.7%,0.2,2.4,2.7,4.8,1.1,2.0,0.0,0.3,1.3,4.0,17.2,007200,"LARKIN, SHANE",32,https://media-cdn.incrowdsports.com/29f7e3f7-2a14-4bf2-a5ab-3fb89fdfe607.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
177,85.0,76.0,25.843529411764703,12.1,2.4,4.1,57%,1.4,4.2,33.1%,3.2,3.7,86.7%,0.6,2.3,3.0,6.2,1.2,2.4,0.0,0.3,2.3,4.9,17.3,005928,"CAMPAZZO, FACUNDO",33,https://media-cdn.incrowdsports.com/3d4b3199-c570-491d-b1cf-76f82c2e229c.png,RED;MAD,CZV;RMB,Crvena Zvezda Meridianbet Belgrade;Real Madrid,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
178,118.0,118.0,30.437429378531075,16.6,3.5,7.7,45.9%,1.9,5.7,32.7%,4.0,5.1,78.1%,0.5,3.1,3.6,5.1,1.1,2.1,0.0,0.5,1.8,4.8,17.7,005985,"JAMES, MIKE",34,https://media-cdn.incrowdsports.com/6798f111-3618-4825-b32e-11741d4229c0.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
179,80.0,76.0,26.320208333333333,16.6,3.2,5.4,58.9%,2.1,5.2,39.8%,4.0,4.7,85.4%,1.7,3.8,5.5,1.4,0.9,1.6,0.4,0.2,1.9,4.2,19.1,000796,"MIROTIC, NIKOLA",33,https://media-cdn.incrowdsports.com/a771b68b-2056-4318-83a0-24b2ffb36d11.png,BAR;MIL,BAR;EA7,FC Barcelona;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
180,98.0,68.0,29.053571428571427,13.0,4.7,7.1,66.1%,0.0,0.0,0%,3.7,5.6,65.5%,2.6,4.0,6.7,1.4,0.9,1.6,0.8,0.4,2.6,5.6,19.5,003842,"LESSORT, MATHIAS",29,https://media-cdn.incrowdsports.com/b283a9ed-2227-43ef-8f8c-97fdc76e8b12.png,PAR;PAN,PAR;PAO,Partizan Mozzart Bet Belgrade;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
181,78.0,77.0,29.80363247863248,18.6,4.7,7.3,65%,1.9,5.1,38%,3.4,3.9,88.4%,1.7,5.0,6.7,1.9,0.9,1.0,0.2,0.3,1.5,3.1,22.6,003469,"VEZENKOV, SASHA",29,https://media-cdn.incrowdsports.com/da9926d3-ef9c-4704-930c-4be3eb1fd3c0.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
